0.8	50	1000	0.77597	0.79005	0.84792	1.8951
0.8	50	1000	0.71091	0.76173	0.79039	1.2597
0.8	50	1000	0.76522	0.80015	0.84158	1.3308
0.8	50	1000	0.76285	0.77297	0.83545	1.3767
0.8	50	1000	0.76565	0.76665	0.83803	1.4318
0.8	50	1000	0.7535	0.78532	0.83029	1.3565
0.8	3000	1000	0.20789	0.065664	0.265	1.7912
0.8	40	1000	0.79039	0.8211	0.8604	1.3136
0.1	40	1000	0.74801	0.73384	0.81587	1.0653
0.01	40	1000	0.73994	0.72519	0.81319	1.3513
0.5	40	1000	0.76264	0.79906	0.84481	1.132
